subentry,X4file,target,reaction,measure,description,ENmin,ENmax,rows,uncertainties,authors,year,reference
"10022003","10022.x4","Na-23","N,2N","CS","Cross section for 23Na(n,2n)22Na","14.6","14.6","1"," ","R.C.Barrall,J.A.Holmes,M.Silbergeld","1969","Report other than progress report: AFWL-TR-68-134  (1969)"
"10047013","10047.x4","Na-23","N,TOT","CS","Cross section for 23Na(n,Total)","2.257","14.882","243"," ","D.G.Foster Jr,D.W.Glasgow","1971","Physical Review,Part C,Nuclear Physics 3,576 (1971)"
"10104002","10104.x4","Na-23","N,EL","DA","Differential c/s with respect to angle for 23Na(n,Elastic)23Na","5.44","8.52","94"," ","F.G.Perey,W.E.Kinney","1970","Report other than progress report: ORNL-4518  (1970)"
"10104003","10104.x4","Na-23","N,EL","DA","Differential c/s with respect to angle for 23Na(n,Elastic)23Na","5.44","8.52","35"," ","F.G.Perey,W.E.Kinney","1970","Report other than progress report: ORNL-4518  (1970)"
"10104004","10104.x4","Na-23","N,INL","DA","Partial differential cross section d/dA for 23Na(n,Inelastic)23Na","5.44","8.52","56"," ","F.G.Perey,W.E.Kinney","1970","Report other than progress report: ORNL-4518  (1970)"
"10104005","10104.x4","Na-23","N,INL","DA","Differential c/s with respect to angle for 23Na(n,Inelastic)23Na","5.44","8.52","9"," ","F.G.Perey,W.E.Kinney","1970","Report other than progress report: ORNL-4518  (1970)"
"10104006","10104.x4","Na-23","N,INL","DA","Partial differential cross section d/dA for 23Na(n,Inelastic)23Na","5.44","8.52","62"," ","F.G.Perey,W.E.Kinney","1970","Report other than progress report: ORNL-4518  (1970)"
"10104007","10104.x4","Na-23","N,INL","DA","Partial differential cross section d/dA for 23Na(n,Inelastic)23Na","5.44","7.6","46"," ","F.G.Perey,W.E.Kinney","1970","Report other than progress report: ORNL-4518  (1970)"
"10104008","10104.x4","Na-23","N,INL","DA","Partial differential cross section d/dA for 23Na(n,Inelastic)23Na","5.44","8.52","65"," ","F.G.Perey,W.E.Kinney","1970","Report other than progress report: ORNL-4518  (1970)"
"10104012","10104.x4","Na-23","N,INL","DA","Partial differential cross section d/dA for 23Na(n,Inelastic)23Na","6.37","8.52","12"," ","F.G.Perey,W.E.Kinney","1970","Report other than progress report: ORNL-4518  (1970)"
"10104014","10104.x4","Na-23","N,INL","DA","Partial differential cross section d/dA for 23Na(n,Inelastic)23Na","6.37","8.52","12"," ","F.G.Perey,W.E.Kinney","1970","Report other than progress report: ORNL-4518  (1970)"
"10104015","10104.x4","Na-23","N,INL","DA","Partial differential cross section d/dA for 23Na(n,Inelastic)23Na","6.37","8.52","12"," ","F.G.Perey,W.E.Kinney","1970","Report other than progress report: ORNL-4518  (1970)"
"10104016","10104.x4","Na-23","N,INL","DA","Partial differential cross section d/dA for 23Na(n,Inelastic)23Na","6.37","8.52","9"," ","F.G.Perey,W.E.Kinney","1970","Report other than progress report: ORNL-4518  (1970)"
"10104018","10104.x4","Na-23","N,INL","DA","Partial differential cross section d/dA for 23Na(n,Inelastic)23Na","6.37","8.52","9"," ","F.G.Perey,W.E.Kinney","1970","Report other than progress report: ORNL-4518  (1970)"
"10104019","10104.x4","Na-23","N,INL","DA","Partial differential cross section d/dA for 23Na(n,Inelastic)23Na","6.37","8.52","28"," ","F.G.Perey,W.E.Kinney","1970","Report other than progress report: ORNL-4518  (1970)"
"10104020","10104.x4","Na-23","N,INL","DA","Partial differential cross section d/dA for 23Na(n,Inelastic)23Na","6.37","8.52","28"," ","F.G.Perey,W.E.Kinney","1970","Report other than progress report: ORNL-4518  (1970)"
"10104033","10104.x4","Na-23","N,INL","DA","Partial differential cross section d/dA for 23Na(n,Inelastic)23Na","7.6","8.52","6"," ","F.G.Perey,W.E.Kinney","1970","Report other than progress report: ORNL-4518  (1970)"
"10104034","10104.x4","Na-23","N,INL","DA","Partial differential cross section d/dA for 23Na(n,Inelastic)23Na","7.6","8.52","13"," ","F.G.Perey,W.E.Kinney","1970","Report other than progress report: ORNL-4518  (1970)"
"10104035","10104.x4","Na-23","N,INL","DA","Partial differential cross section d/dA for 23Na(n,Inelastic)23Na","7.6","8.52","6"," ","F.G.Perey,W.E.Kinney","1970","Report other than progress report: ORNL-4518  (1970)"
"10104036","10104.x4","Na-23","N,INL","DA","Partial differential cross section d/dA for 23Na(n,Inelastic)23Na","7.6","8.52","6"," ","F.G.Perey,W.E.Kinney","1970","Report other than progress report: ORNL-4518  (1970)"
"10104052","10104.x4","Na-23","N,EL","CS","Cross section for 23Na(n,Elastic)23Na","5.44","8.52","4"," ","F.G.Perey,W.E.Kinney","1970","Report other than progress report: ORNL-4518  (1970)"
"10104053","10104.x4","Na-23","N,INL","CS","Partial cross section for 23Na(n,Inelastic)23Na","5.44","8.52","44"," ","F.G.Perey,W.E.Kinney","1970","Report other than progress report: ORNL-4518  (1970)"
"10104068","10104.x4","Na-23","N,INL","DA/DE","Double diff.cross section d2/dA/dE for 23Na(n,Inelastic)23Na","8.52","8.52","393"," ","F.G.Perey,W.E.Kinney","1970","Report other than progress report: ORNL-4518  (1970)"
"10122002","10122.x4","Na-23","N,TOT","CS","Cross section for 23Na(n,Total)","0.6502","45.2","1966"," ","J.C.Clement,R.Fairchild,C.G.Goulding,P.Stoler,P.F.Yergin","1970","Progress report: RPI-328-200 24 (1970); 3rd Conf.Neutron Cross-Sections+Tech.,Knoxville 1971 1,311 (1971)"
"10150003","10150.x4","Na-23","N,G","CS","Cross section for 23Na(n,gamma)24Na","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","N.Yamamuro,R.W.Hockenbury,R.C.Block,R.H.Wolfe","1970","Nuclear Science and Engineering 41,445 (1970)"
"10150003","10150.x4","Na-23","N,G","CS","Cross section for 23Na(n,gamma)24Na","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","N.Yamamuro,R.W.Hockenbury,R.C.Block,R.H.Wolfe","1970","Nuclear Science and Engineering 41,445 (1970)"
"10239014","10239.x4","Na-23","N,INL","DA","(( Partial diff. gamma em. cross section d/dA for 23Na(n,Inelastic)23Na )//( Partial diff. gamma em. cross section d/dA for natCu(n,Inelastic)natCu ))","0.75","1.55","50"," ","D.L.Smith","1971","Progress report: ANL-7710 15 (1971)"
"10239015","10239.x4","Na-23","N,INL","DA","Partial diff. gamma em. cross section d/dA*4pi for 23Na(n,Inelastic)23Na","0.75","1.55","50"," ","D.L.Smith","1971","Progress report: ANL-7710 15 (1971)"
"10269003","10269.x4","Na-23","N,TOT","CS","Cross section for 23Na(n,Total)","8.759999999999999e-05","0.3187275","709"," ","F.Rahn,H.S.Camarda,G.Hacken,W.W.Havens Jr,H.I.Liou,J.Rainwater,U.N.Singh,M.Slagowitz,S.Wynchank","1973","Physical Review,Part C,Nuclear Physics 8,1827 (1973); Nuclear Structure Conf.,Antwerp 1965 ,526 (1965)"
"10310006","10310.x4","Na-23","N,P","DA","Partial diff. gamma em. cross section d/dA for 23Na(n,p)23Ne","6.45","7.0","2"," ","J.K.Dickens","1973","Nuclear Science and Engineering 50,98 (1973)"
"10470002","10470.x4","Na-23","N,TOT","CS","Cross section for 23Na(n,Total)","1.623","1.689","15"," ","P.H.Brown,B.L.Quan,J.J.Weiss,R.C.Block","1975","Report other than progress report: COO-2479-2  (1975)"
"10470003","10470.x4","Na-23","N,TOT","CS","Cross section for 23Na(n,Total)","1.827","1.934","20"," ","P.H.Brown,B.L.Quan,J.J.Weiss,R.C.Block","1975","Report other than progress report: COO-2479-2  (1975)"
"10470004","10470.x4","Na-23","N,TOT","CS","Cross section for 23Na(n,Total)","0.29","0.298","24"," ","P.H.Brown,B.L.Quan,J.J.Weiss,R.C.Block","1975","Report other than progress report: COO-2479-2  (1975)"
"10470005","10470.x4","Na-23","N,TOT","CS","Cross section for 23Na(n,Total)","1.827","1.934","20"," ","P.H.Brown,B.L.Quan,J.J.Weiss,R.C.Block","1975","Report other than progress report: COO-2479-2  (1975)"
"10470006","10470.x4","Na-23","N,TOT","CS","Cross section for 23Na(n,Total)","1.623","1.698","17"," ","P.H.Brown,B.L.Quan,J.J.Weiss,R.C.Block","1975","Report other than progress report: COO-2479-2  (1975)"
"10470007","10470.x4","Na-23","N,TOT","CS","Cross section for 23Na(n,Total)","3.009","3.176","15"," ","P.H.Brown,B.L.Quan,J.J.Weiss,R.C.Block","1975","Report other than progress report: COO-2479-2  (1975)"
"10470008","10470.x4","Na-23","N,TOT","CS","Cross section for 23Na(n,Total)","0.46730000000000005","0.5347000000000001","88"," ","P.H.Brown,B.L.Quan,J.J.Weiss,R.C.Block","1975","Report other than progress report: COO-2479-2  (1975)"
"10470009","10470.x4","Na-23","N,TOT","CS","Cross section for 23Na(n,Total)","0.29","0.298","24"," ","P.H.Brown,B.L.Quan,J.J.Weiss,R.C.Block","1975","Report other than progress report: COO-2479-2  (1975)"
"10470010","10470.x4","Na-23","N,TOT","CS","Cross section for 23Na(n,Total)","0.46180000000000004","0.5347000000000001","96"," ","P.H.Brown,B.L.Quan,J.J.Weiss,R.C.Block","1975","Report other than progress report: COO-2479-2  (1975)"
"10494002","10494.x4","Na-23","N,P","CS","Partial cross section for 23Na(n,p)23Ne","5.51","8.56","23"," ","C.M.Bartle","1975","Nuclear Instrum.and Methods in Physics Res. 124,547 (1975)"
"10494004","10494.x4","Na-23","N,P","CS","Cross section for 23Na(n,p)23Ne","5.51","8.56","11"," ","C.M.Bartle","1975","Nuclear Instrum.and Methods in Physics Res. 124,547 (1975)"
"10494005","10494.x4","Na-23","N,A","CS","Cross section for 23Na(n,alpha)20F","6.77","8.56","7"," ","C.M.Bartle","1975","Nuclear Instrum.and Methods in Physics Res. 124,547 (1975)"
"10529002","10529.x4","Na-23","N,INL","CS","Cross section for 23Na(n,Inelastic)23Na","0.447","2.1687","977"," ","F.G.Perey,W.E.Kinney,R.L.Macklin","1971","3rd Conf.Neutron Cross-Sections+Tech.,Knoxville 1971 1,191 (1971)"
"10572002","10572.x4","Na-23","N,EL","DA","Differential c/s with respect to angle for 23Na(n,Elastic)23Na","0.55","2.0","4296"," ","W.E.Kinney,J.W.Mcconnell","1976","Int.Conf.on Interact.of Neutr.with Nuclei,Lowell 1976 2,1319 (1976)"
"10572003","10572.x4","Na-23","N,EL","CS","Cross section for 23Na(n,Elastic)23Na","0.55","2.0","1451"," ","W.E.Kinney,J.W.Mcconnell","1976","Int.Conf.on Interact.of Neutr.with Nuclei,Lowell 1976 2,1319 (1976)"
"10572004","10572.x4","Na-23","N,EL","DA","Differential c/s with respect to angle for 23Na(n,Elastic)23Na","0.55","2.0","10157"," ","W.E.Kinney,J.W.Mcconnell","1976","Int.Conf.on Interact.of Neutr.with Nuclei,Lowell 1976 2,1319 (1976)"
"10644002","10644.x4","Na-23","N,G","CS","Maxwellian average Cross section for 23Na(n,gamma)24Na","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","G.Gleason","1975","Radiochem. and Radioanal. Letters 23,317 (1975)"
"10644002","10644.x4","Na-23","N,G","CS","Maxwellian average Cross section for 23Na(n,gamma)24Na","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","G.Gleason","1975","Radiochem. and Radioanal. Letters 23,317 (1975)"
"10649002","10649.x4","Na-23","N,INL","DA","Partial diff. gamma em. cross section d/dA*4pi for 23Na(n,Inelastic)23Na","0.5","2.04","37"," ","D.L.Smith","1977","Nuclear Science and Engineering 64,897 (1977)"
"10649003","10649.x4","Na-23","N,INL","DA","Partial diff. gamma em. c/s d/dA rel.to 90 deg. for 23Na(n,Inelastic)23Na","0.644","2.044","81"," ","D.L.Smith","1977","Nuclear Science and Engineering 64,897 (1977)"
"10706002","10706.x4","Na-23","N,INL","DA","Partial diff. gamma em. cross section d/dA for 23Na(n,Inelastic)23Na","0.52","4.23","212"," ","D.R.Donati,S.C.Mathur,E.Sheldon,B.K.Barnes,L.E.Beghian,P.Harihar,G.H.R.Kegel,W.A.Schier","1977","Physical Review,Part C,Nuclear Physics 16,939 (1977); Thesis or dissertation: Donati  (1973)"
"10706003","10706.x4","Na-23","N,INL","CS","Partial cross section for 23Na(n,Inelastic)23Na","0.52","4.23","141"," ","D.R.Donati,S.C.Mathur,E.Sheldon,B.K.Barnes,L.E.Beghian,P.Harihar,G.H.R.Kegel,W.A.Schier","1977","Physical Review,Part C,Nuclear Physics 16,939 (1977); Thesis or dissertation: Donati  (1973)"
"10706004","10706.x4","Na-23","N,INL","DA","Partial diff. gamma em. cross section d/dA for 23Na(n,Inelastic)23Na","0.73","3.82","97"," ","D.R.Donati,S.C.Mathur,E.Sheldon,B.K.Barnes,L.E.Beghian,P.Harihar,G.H.R.Kegel,W.A.Schier","1977","Physical Review,Part C,Nuclear Physics 16,939 (1977); Thesis or dissertation: Donati  (1973)"
"10761002","10761.x4","Na-23","N,TOT","CS","Cross section for 23Na(n,Total)","0.032479","37.399","5522"," ","D.C.Larson,J.A.Harvey,N.W.Hill","1976","Report other than progress report: ORNL-TM-5614  (1976)"
"10774003","10774.x4","Na-23","N,TOT","CS","Cross section for 23Na(n,Total)","0.0024506","0.0031119999999999997","50"," ","J.Seltzer,F.W.K.Firk","1974","Nuclear Science and Engineering 53,415 (1974)"
"10776015","10776.x4","Na-23","N,2N","CS","Cross section for 23Na(n,2n)22Na","14.6","14.6","1"," ","R.A.Sigg","1976","Thesis or dissertation: Sigg  (1976); Dissertation Abstracts B (Sciences) 37,2237 (1976)"
"10776028","10776.x4","Na-23","N,G","CS","Cross section for 23Na(n,gamma)24Na","14.6","14.6","1"," ","R.A.Sigg","1976","Thesis or dissertation: Sigg  (1976); Dissertation Abstracts B (Sciences) 37,2237 (1976)"
"10776028","10776.x4","Na-23","N,G","CS","Cross section for 23Na(n,gamma)24Na","14.6","14.6","1"," ","R.A.Sigg","1976","Thesis or dissertation: Sigg  (1976); Dissertation Abstracts B (Sciences) 37,2237 (1976)"
"11028007","11028.x4","Na-23","N,G","CS","Cross section for 23Na(n,gamma)24Na","2.53e-08","2.53e-08","1"," ","J.W.Meadows,J.F.Whalen","1961","Nuclear Science and Engineering 9,132 (1961)"
"11028007","11028.x4","Na-23","N,G","CS","Cross section for 23Na(n,gamma)24Na","2.53e-08","2.53e-08","1"," ","J.W.Meadows,J.F.Whalen","1961","Nuclear Science and Engineering 9,132 (1961)"
"11047005","11047.x4","Na-23","N,G","CS","Maxwellian average Cross section for 23Na(n,gamma)24Na","2.53e-08","2.53e-08","1"," ","H.Pomerance","1951","Physical Review 83,641 (1951)"
"11047005","11047.x4","Na-23","N,G","CS","Maxwellian average Cross section for 23Na(n,gamma)24Na","2.53e-08","2.53e-08","1"," ","H.Pomerance","1951","Physical Review 83,641 (1951)"
"11136008","11136.x4","Na-23","N,TOT","CS","Cross section for 23Na(n,Total)","2.46","2.88","2"," ","W.H.Zinn,S.Seely,V.W.Cohen","1939","Physical Review 56,260 (1939)"
"11188003","11188.x4","Na-23","N,INL","DA","Partial diff. gamma em. cross section d/dA*4pi for 23Na(n,Inelastic)23Na","0.44","3.34","89"," ","D.A.Lind,R.B.Day","1961","Annals of Physics (New York) 12,485 (1961)"
"11201004","11201.x4","Na-23","N,EL","DA","Differential c/s with respect to angle for 23Na(n,Elastic)23Na","0.3","1.5","100"," ","J.P.Chien,A.B.Smith","1966","Nuclear Science and Engineering 26,500 (1966)"
"11201005","11201.x4","Na-23","N,EL","CS","Cross section for 23Na(n,Elastic)23Na","0.3","1.5","25"," ","J.P.Chien,A.B.Smith","1966","Nuclear Science and Engineering 26,500 (1966)"
"11201006","11201.x4","Na-23","N,INL","CS","Partial cross section for 23Na(n,Inelastic)23Na","0.825","1.5","25"," ","J.P.Chien,A.B.Smith","1966","Nuclear Science and Engineering 26,500 (1966)"
"11249004","11249.x4","Na-23","N,TOT","CS","Cross section for 23Na(n,Total)","0.025","0.99","120"," ","R.K.Adair,H.H.Barschall,C.K.Bockelman,O.Sala","1949","Physical Review 75,1124 (1949)"
"11260007","11260.x4","Na-23","N,TOT","CS","Cross section for 23Na(n,Total)","0.024","0.83","6"," ","R.Fields,B.Russell,D.Sachs,A.Wattenberg","1947","Physical Review 71,508 (1947)"
"11263006","11263.x4","Na-23","N,P","CS","Spectrum average Cross section for 23Na(n,p)23Ne","14.0","14.0","1"," ","J.E.Strain,W.J.Ross","1965","Report other than progress report: ORNL-3672  (1965)"
"11263007","11263.x4","Na-23","N,A","CS","Spectrum average Cross section for 23Na(n,alpha)20F","14.0","14.0","1"," ","J.E.Strain,W.J.Ross","1965","Report other than progress report: ORNL-3672  (1965)"
"11274006","11274.x4","Na-23","N,P","CS","Cross section for 23Na(n,p)23Ne","14.5","14.5","1"," ","E.B.Paul,R.L.Clarke","1953","Canadian Journal of Physics 31,267 (1953)"
"11277002","11277.x4","Na-23","N,G","CS","(( Maxwellian average Cross section for 31P(n,gamma)32P )/( Maxwellian average Cross section for 23Na(n,gamma)24Na ))","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","D.W.Kappe","1966","Dissertation Abstracts B (Sciences) 27,919 (1966)"
"11277002","11277.x4","Na-23","N,G","CS","(( Maxwellian average Cross section for 31P(n,gamma)32P )/( Maxwellian average Cross section for 23Na(n,gamma)24Na ))","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","D.W.Kappe","1966","Dissertation Abstracts B (Sciences) 27,919 (1966)"
"11277002","11277.x4","Na-23","N,G","CS","Maxwellian average Cross section for 31P(n,gamma)32P","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","D.W.Kappe","1966","Dissertation Abstracts B (Sciences) 27,919 (1966)"
"11277002","11277.x4","Na-23","N,G","CS","Maxwellian average Cross section for 31P(n,gamma)32P","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","D.W.Kappe","1966","Dissertation Abstracts B (Sciences) 27,919 (1966)"
"11277003","11277.x4","Na-23","N,G","CS","(( Maxwellian average Cross section for 34S(n,gamma)35S )/( Maxwellian average Cross section for 23Na(n,gamma)24Na ))","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","D.W.Kappe","1966","Dissertation Abstracts B (Sciences) 27,919 (1966)"
"11277003","11277.x4","Na-23","N,G","CS","(( Maxwellian average Cross section for 34S(n,gamma)35S )/( Maxwellian average Cross section for 23Na(n,gamma)24Na ))","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","D.W.Kappe","1966","Dissertation Abstracts B (Sciences) 27,919 (1966)"
"11277003","11277.x4","Na-23","N,G","CS","Maxwellian average Cross section for 34S(n,gamma)35S","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","D.W.Kappe","1966","Dissertation Abstracts B (Sciences) 27,919 (1966)"
"11277003","11277.x4","Na-23","N,G","CS","Maxwellian average Cross section for 34S(n,gamma)35S","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","D.W.Kappe","1966","Dissertation Abstracts B (Sciences) 27,919 (1966)"
"11277004","11277.x4","Na-23","N,G","CS","(( Maxwellian average Cross section for 37Cl(n,gamma)38Cl )/( Maxwellian average Cross section for 23Na(n,gamma)24Na ))","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","D.W.Kappe","1966","Dissertation Abstracts B (Sciences) 27,919 (1966)"
"11277004","11277.x4","Na-23","N,G","CS","(( Maxwellian average Cross section for 37Cl(n,gamma)38Cl )/( Maxwellian average Cross section for 23Na(n,gamma)24Na ))","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","D.W.Kappe","1966","Dissertation Abstracts B (Sciences) 27,919 (1966)"
"11277004","11277.x4","Na-23","N,G","CS","Maxwellian average Cross section for 37Cl(n,gamma)38Cl","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","D.W.Kappe","1966","Dissertation Abstracts B (Sciences) 27,919 (1966)"
"11277004","11277.x4","Na-23","N,G","CS","Maxwellian average Cross section for 37Cl(n,gamma)38Cl","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","D.W.Kappe","1966","Dissertation Abstracts B (Sciences) 27,919 (1966)"
"11277007","11277.x4","Na-23","N,G","CS","(( Maxwellian average Cross section for 75As(n,gamma)76As )/( Maxwellian average Cross section for 23Na(n,gamma)24Na ))","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","D.W.Kappe","1966","Dissertation Abstracts B (Sciences) 27,919 (1966)"
"11277007","11277.x4","Na-23","N,G","CS","(( Maxwellian average Cross section for 75As(n,gamma)76As )/( Maxwellian average Cross section for 23Na(n,gamma)24Na ))","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","D.W.Kappe","1966","Dissertation Abstracts B (Sciences) 27,919 (1966)"
"11277007","11277.x4","Na-23","N,G","CS","Maxwellian average Cross section for 75As(n,gamma)76As","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","D.W.Kappe","1966","Dissertation Abstracts B (Sciences) 27,919 (1966)"
"11277007","11277.x4","Na-23","N,G","CS","Maxwellian average Cross section for 75As(n,gamma)76As","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","D.W.Kappe","1966","Dissertation Abstracts B (Sciences) 27,919 (1966)"
"11277008","11277.x4","Na-23","N,G","CS","(( Maxwellian average Cross section for 127I(n,gamma)128I )/( Maxwellian average Cross section for 23Na(n,gamma)24Na ))","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","D.W.Kappe","1966","Dissertation Abstracts B (Sciences) 27,919 (1966)"
"11277008","11277.x4","Na-23","N,G","CS","(( Maxwellian average Cross section for 127I(n,gamma)128I )/( Maxwellian average Cross section for 23Na(n,gamma)24Na ))","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","D.W.Kappe","1966","Dissertation Abstracts B (Sciences) 27,919 (1966)"
"11277008","11277.x4","Na-23","N,G","CS","Maxwellian average Cross section for 127I(n,gamma)128I","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","D.W.Kappe","1966","Dissertation Abstracts B (Sciences) 27,919 (1966)"
"11277008","11277.x4","Na-23","N,G","CS","Maxwellian average Cross section for 127I(n,gamma)128I","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","D.W.Kappe","1966","Dissertation Abstracts B (Sciences) 27,919 (1966)"
"11305003","11305.x4","Na-23","N,TOT","CS","Cross section for 23Na(n,Total)","2.21","2.765","14"," ","H.R.Dvorack,R.N.Little Jr","1953","Physical Review 90,618 (1953)"
"11331003","11331.x4","Na-23","N,G","CS","Cross section for 23Na(n,gamma)24Na","0.03","0.065","2"," ","R.L.Macklin,J.H.Gibbons,T.Inada","1963","Physical Review 129,2695 (1963)"
"11331003","11331.x4","Na-23","N,G","CS","Cross section for 23Na(n,gamma)24Na","0.03","0.065","2"," ","R.L.Macklin,J.H.Gibbons,T.Inada","1963","Physical Review 129,2695 (1963)"
"11365002","11365.x4","Na-23","N,G","CS","Spectrum average Cross section for 23Na(n,gamma)24m0Na","2.53e-08","2.53e-08","1"," ","S.P.Harris,D.Rose,H.P.Schroeder","1953","Progress report: ANL-5031 68 (1953)"
"11365002","11365.x4","Na-23","N,G","CS","Spectrum average Cross section for 23Na(n,gamma)24m0Na","2.53e-08","2.53e-08","1"," ","S.P.Harris,D.Rose,H.P.Schroeder","1953","Progress report: ANL-5031 68 (1953)"
"11367003","11367.x4","Na-23","N,TOT","CS","Cross section for 23Na(n,Total)","0.0016","0.025","15"," ","E.Merzbacher,P.W.Crutchfild Jr,H.W.Newson","1959","Annals of Physics (New York) 8,194 (1959)"
"11367004","11367.x4","Na-23","N,TOT","CS","Cross section for 23Na(n,Total)","0.0379","0.06","32"," ","E.Merzbacher,P.W.Crutchfild Jr,H.W.Newson","1959","Annals of Physics (New York) 8,194 (1959)"
"11375002","11375.x4","Na-23","N,G","CS","Maxwellian average Cross section for 23Na(n,gamma)24Na","2.53e-08","2.53e-08","1"," ","R.M.Bartholomew,R.C.Hawkins,W.F.Merritt,L.Yaffe","1953","Canadian Journal of Chemistry 31,204 (1953)"
"11375002","11375.x4","Na-23","N,G","CS","Maxwellian average Cross section for 23Na(n,gamma)24Na","2.53e-08","2.53e-08","1"," ","R.M.Bartholomew,R.C.Hawkins,W.F.Merritt,L.Yaffe","1953","Canadian Journal of Chemistry 31,204 (1953)"
"11377002","11377.x4","Na-23","N,TOT","CS","Cross section for 23Na(n,Total)","0.9","1.7","172"," ","F.J.Vaughn,W.L.Imhof,R.G.Johnson","1963","Nuclear Science and Engineering 17,325 (1963); Private communication: Johnson  (1961)"
"11377003","11377.x4","Na-23","N,TOT","CS","Cross section for 23Na(n,Total)","1.25","2.1","18"," ","F.J.Vaughn,W.L.Imhof,R.G.Johnson","1963","Nuclear Science and Engineering 17,325 (1963); Private communication: Johnson  (1961)"
"11378002","11378.x4","Na-23","N,TOT","CS","Cross section for 23Na(n,Total)","8.58","11.59","4"," ","R.G.Johnson,M.Walt","1962","Progress report: LMSC-4-50-62-1 22 (1962)"
"11386003","11386.x4","Na-23","N,TOT","CS","Cross section for 23Na(n,Total)","0.0246","0.0782","28"," ","C.T.Hibdon,A.Langsdorf Jr,R.E.Holland","1952","Physical Review 85,595 (1952)"
"11387004","11387.x4","Na-23","N,TOT","CS",".Momentum L for 23Na(n,None)"," "," ","12"," ","P.H.Stelson,W.M.Preston","1952","Physical Review 88,1354 (1952)"
"11387005","11387.x4","Na-23","N,TOT","CS","Cross section for 23Na(n,Total)","0.122","1.012","240"," ","P.H.Stelson,W.M.Preston","1952","Physical Review 88,1354 (1952)"
"11391002","11391.x4","Na-23","N,2N","CS","Cross section for 23Na(n,2n)22Na","14.1","14.1","1"," ","R.J.Prestwood","1955","Physical Review 98,47 (1955)"
"11394002","11394.x4","Na-23","N,TOT","CS","Cross section for 23Na(n,Total)","0.01047","0.1586","147"," ","A.L.Toller,H.W.Newson","1955","Physical Review 99,1625(11) (1955)"
"11396003","11396.x4","Na-23","N,INL","DA","Partial differential cross section d/dA for 23Na(n,Inelastic)23Na","2.45","2.45","1"," ","L.Cranberg,J.S.Levin","1956","Physical Review 103,343 (1956)"
"11397002","11397.x4","Na-23","N,INL","DA","Partial diff. gamma em. cross section d/dA for 23Na(n,Inelastic)23Na","0.8","5.1","2"," ","I.L.Morgan","1956","Physical Review 103,1031 (1956)"
"11399002","11399.x4","Na-23","N,G","CS","Cross section for 23Na(n,gamma)24Na","0.024","0.024","1"," ","R.L.Macklin,N.H.Lazar,W.S.Lyon","1957","Physical Review 107,504 (1957); Progress report: ORNL-2302 27 (1957)"
"11399002","11399.x4","Na-23","N,G","CS","Cross section for 23Na(n,gamma)24Na","0.024","0.024","1"," ","R.L.Macklin,N.H.Lazar,W.S.Lyon","1957","Physical Review 107,504 (1957); Progress report: ORNL-2302 27 (1957)"
"11402003","11402.x4","Na-23","N,TOT","CS","Cross section for 23Na(n,Total)","0.00257","0.0084","31"," ","W.M.Good,J.H.Neiler,J.H.Gibbons","1958","Physical Review 109,926 (1958)"
"11404007","11404.x4","Na-23","N,EL","DA","times 4 pi Differential c/s with respect to angle for 23Na(n,Elastic)23Na","0.03","0.09","46"," ","R.C.Block,W.Haeberli,H.W.Newson","1958","Physical Review 109,1620 (1958)"
"11404009","11404.x4","Na-23","N,EL","DA","times 4 pi Differential c/s with respect to angle for 23Na(n,Elastic)23Na","0.03","0.09","48"," ","R.C.Block,W.Haeberli,H.W.Newson","1958","Physical Review 109,1620 (1958)"
"11405002","11405.x4","Na-23","N,G","CS","Cross section for 23Na(n,gamma)24Na","0.02","0.99","19"," ","S.J.Bame Jr,R.L.Cubitt","1959","Physical Review 113,256 (1959)"
"11405002","11405.x4","Na-23","N,G","CS","Cross section for 23Na(n,gamma)24Na","0.02","0.99","19"," ","S.J.Bame Jr,R.L.Cubitt","1959","Physical Review 113,256 (1959)"
"11407002","11407.x4","Na-23","N,G","CS","Cross section for 23Na(n,gamma)24Na","0.195","0.195","1"," ","W.S.Lyon,R.L.Macklin","1959","Physical Review 114,1619 (1959)"
